person  ,year  ,statecode  ,race  ,gender  ,age  ,Education  ,Food  ,Beauty  ,Health
9946,2020,29,Black  ,Male  ,16,429,462.5,42.18,251.3
9947,2020,29,Black  ,Female  ,21,510.4,546.4,43.59,255.55
9948,2020,29,Black  ,Male  ,18,603.8,572.5,53.36,278.3
9949,2020,29,White  ,Male  ,18,619.7,615.7,66.79,301.6
9950,2020,29,Black  ,Male  ,22,434.1,441.6,45.52,251.65
9951,2020,29,HispLatinos  ,Male  ,22,474.5,484.2,49.93,262.2
9952,2020,29,White  ,Male  ,23,438.3,478.8,42.9,191.15
9953,2020,29,Asian  ,Male  ,16,358.1,508.3,35.39,234.95
9954,2020,29,Non  ,Female  ,21,378.3,513.6,41.1,234.25
9955,2020,29,Black  ,Female  ,20,620,582.4,58.36,234.75
9956,2020,29,Asian  ,Female  ,16,649.8,567.8,55.94,285
9957,2020,29,Asian  ,Female  ,16,449.6,403.6,53.95,251.55
9958,2020,29,Asian  ,Female  ,16,489.5,541.4,40.24,255.55
9959,2020,29,Black  ,Female  ,19,342.5,493,47.86,196.9
9960,2020,29,Asian  ,Male  ,19,526.9,531.6,52.95,275.5
9961,2020,29,White  ,Male  ,18,462.2,454,49.27,181.65
9962,2020,29,Asian  ,Female  ,19,475.9,483.4,45.17,173.15
9963,2020,29,Asian  ,Female  ,17,433.1,488.4,40.98,215.35
9964,2020,29,Asian  ,Male  ,19,504.2,583,56.63,230.95
9965,2020,29,Asian  ,Male  ,20,665.8,566.5,65.23,279.2
9966,2020,29,Asian  ,Female  ,16,460.5,527.9,45.96,219.75
9967,2020,29,Asian  ,Male  ,17,530,558.9,47.64,243.9
9968,2020,29,Black  ,Male  ,16,513.7,570.1,51.32,239.7
9969,2020,29,White  ,Female  ,18,659.5,588.4,56.4,280.3
9970,2020,29,Asian  ,Male  ,16,485.5,440.7,36.83,214.75
9971,2020,29,Asian  ,Female  ,17,491.1,559.1,42.62,211.7
9972,2020,29,White  ,Female  ,18,636.4,580.8,62.89,292.3
9973,2020,29,Asian  ,Female  ,19,405.4,493.6,37.99,220.25
9974,2020,29,White  ,Female  ,18,538.2,618.4,53.83,251.25
9975,2020,29,Black  ,Female  ,17,380.7,565.3,49.3,197.1
9976,2020,29,Black  ,Female  ,16,403.9,464.6,42.25,227.25
9977,2020,29,Black  ,Male  ,16,457.8,590.9,51.33,250.75
9978,2020,29,Asian  ,Female  ,18,481.3,581.3,63.19,286.35
9979,2020,29,Black  ,Male  ,19,502.7,561.8,56.24,241
9980,2020,29,Black  ,Female  ,16,345.5,517.9,47.16,198.15
9981,2020,29,Asian  ,Male  ,17,607.9,605.5,63.72,313.8
9982,2020,29,Black  ,Female  ,16,399.2,560.9,52.56,257
9983,2020,29,Black  ,Female  ,23,627.2,582.8,63.37,278.45
9984,2020,29,Asian  ,Female  ,19,435.5,483.7,48.77,216.4
9985,2020,29,Asian  ,Male  ,18,606.3,482.9,56.02,254.6
9986,2020,29,White  ,Male  ,18,432.9,514.9,42.41,196.95
9987,2020,29,Asian  ,Female  ,22,376.2,507.3,53.2,273.1
9988,2020,29,Black  ,Male  ,22,520.2,551.1,54.48,269.85
9989,2020,29,White  ,Female  ,16,686,617.2,64.36,305.05
9990,2020,29,Asian  ,Female  ,16,453.5,538.5,56.01,220.15
9991,2020,29,Asian  ,Female  ,16,578.5,593.3,51.97,275.3
9992,2020,29,Asian  ,Female  ,21,492.4,413.3,53.77,184.6
9993,2020,29,Asian  ,Female  ,16,632.8,615.3,66.17,282.55
9994,2020,29,Asian  ,Male  ,17,553.9,596.9,61.81,290.1
9995,2020,29,Asian  ,Male  ,22,536.2,397.5,61.14,280
9996,2020,29,Black  ,Female  ,18,485.5,505.2,50.11,205.55
9997,2020,29,Black  ,Male  ,24,527.1,488.4,34.68,181.55
9998,2020,29,White  ,Male  ,16,591.4,452.9,44.42,233
9999,2020,29,White  ,Female  ,16,774.2,687,68.16,351.55
10000,2020,29,Asian  ,Female  ,19,372.5,476.6,53.18,238.6
10001,2020,29,Asian  ,Female  ,16,758.5,630.6,64.65,308.4
10002,2020,29,Asian  ,Male  ,23,544,611.4,58.51,296.9
10003,2020,29,White  ,Female  ,18,508.3,588.2,53,223.05
10004,2020,29,Asian  ,Male  ,17,592.9,533.9,54.71,276.75
10005,2020,29,Black  ,Male  ,16,519.7,601.5,58.4,259.6
10006,2020,29,White  ,Female  ,17,618.3,566.7,56.82,271.6
10007,2020,29,White  ,Male  ,16,612.2,534,52.37,252.05
10008,2020,29,Black  ,Male  ,19,524.8,568.3,58.34,239.55
10009,2020,29,Black  ,Female  ,16,469.8,402.4,44.65,172.65
10010,2020,29,Asian  ,Female  ,16,605.7,595.2,59.24,331.9
10011,2020,29,Asian  ,Female  ,21,448.9,403.4,51.43,222.7
10012,2020,29,White  ,Male  ,18,573,577.4,54.19,253.8
10013,2020,29,Asian  ,Female  ,18,435.6,576.4,53.55,248.2
10014,2020,29,HispLatinos  ,Male  ,21,394,450.7,42.19,200.25
10015,2020,29,Black  ,Male  ,17,652.6,646.5,66.63,261.3
10016,2020,29,Black  ,Female  ,18,499.6,591.6,46.01,245.65
10017,2020,29,Asian  ,Female  ,20,457.1,462,51.52,233.1
10018,2020,29,Asian  ,Male  ,17,497.9,502.8,47.74,222.8
10019,2020,29,Black  ,Female  ,17,342.3,513.6,53.05,271.8
10020,2020,29,Black  ,Female  ,18,472.7,616.6,41.66,241.65
10021,2020,29,Asian  ,Female  ,18,615.5,607.8,61.89,293.2
10022,2020,29,Black  ,Female  ,19,343.9,367.9,41.18,207.65
10023,2020,29,Asian  ,Male  ,19,502.3,491.2,50.84,245
10024,2020,29,Black  ,Female  ,16,361.7,516.2,53.64,224.05
10025,2020,29,Asian  ,Male  ,17,630.1,541,51.14,221.1
10026,2020,29,Asian  ,Female  ,20,525.9,369.3,46.47,237.65
10027,2020,29,Asian  ,Female  ,22,860.1,682.7,74.35,370.3
10028,2020,29,Black  ,Female  ,20,668.6,610.4,61.73,276.6
10029,2020,29,HispLatinos  ,Female  ,17,400.5,536.4,55.2,246.55
10030,2020,29,Asian  ,Male  ,16,568.6,554.2,53.97,266.6
10031,2020,29,White  ,Female  ,19,391.9,558.9,44.04,241.3
10032,2020,29,White  ,Female  ,24,333,501.8,48.15,228.1
10033,2020,29,Black  ,Male  ,18,385.3,458.8,44.7,268.05
10034,2020,29,Asian  ,Male  ,17,533.7,479.1,59.96,239.75
10035,2020,29,Black  ,Male  ,20,625.3,506.6,41.1,277.7
10036,2020,29,White  ,Female  ,18,434.4,582.7,61.93,255.05
10037,2020,29,Black  ,Female  ,19,522.2,350.4,53.85,263.95
10038,2020,29,Asian  ,Male  ,17,408.9,480.9,47.33,197.6
10039,2020,29,Asian  ,Male  ,20,621.5,554,65.13,313.7
10040,2020,29,Black  ,Female  ,19,535.6,544.1,42.22,272.5
10041,2020,29,Black  ,Male  ,18,514.6,612.3,57.81,274.55
10042,2020,29,Asian  ,Female  ,16,545.8,584.1,54.35,272.7
10043,2020,29,Asian  ,Female  ,16,632.7,567.3,56.24,226.05
10044,2020,29,Asian  ,Female  ,20,610.9,598.9,62.9,259.75
10045,2020,29,Black  ,Male  ,18,364.3,521.9,35.48,249.55
10046,2020,29,Black  ,Female  ,21,424,502.2,50.92,201.75
10047,2020,29,Asian  ,Female  ,20,349.3,469.2,38.38,238.8
10048,2020,29,Black  ,Female  ,19,375.9,503.1,42.92,242.7
10049,2020,29,White  ,Female  ,18,352.8,519.2,52.77,232.6
10050,2020,29,Asian  ,Male  ,16,480.8,442.7,51.69,220.9
10051,2020,29,Black  ,Male  ,20,402.7,550.4,47.47,245.75
10052,2020,29,Asian  ,Male  ,18,463.1,432.2,39.16,192.2
10053,2020,29,Asian  ,Female  ,16,457.8,521.4,48.88,202.75
10054,2020,29,Black  ,Female  ,22,480.1,540.3,46.97,231.65
10055,2020,29,Black  ,Female  ,19,488.5,579.8,58.12,244.3
10056,2020,29,Asian  ,Male  ,20,643.2,579,58.11,270.75
10057,2020,29,Black  ,Female  ,18,430.3,602.6,58.78,271
10058,2020,29,Black  ,Female  ,18,400.3,571,41.42,209.15
10059,2020,29,Asian  ,Female  ,16,390.5,514.9,44.22,251.9
10060,2020,29,White  ,Female  ,16,381.7,513.6,41.01,208.15
10061,2020,29,Black  ,Female  ,19,510.8,601.5,57.81,254.05
10062,2020,29,White  ,Female  ,17,730.4,654,66.28,311.2
10063,2020,29,Black  ,Female  ,17,655.5,642.1,69.39,341.05
10064,2020,29,Asian  ,Female  ,20,409.7,365,36.86,214.55
10065,2020,29,Asian  ,Male  ,16,474.1,541.8,48.79,260.35
10066,2020,29,Black  ,Male  ,16,412.2,506.2,54.31,235
10067,2020,29,HispLatinos  ,Female  ,23,438,356.9,50.93,235.25
10068,2020,29,Black  ,Female  ,18,485.9,540.5,54.14,282.05
10069,2020,29,Asian  ,Female  ,16,431,471.8,53.63,212.55
10070,2020,29,Asian  ,Female  ,23,394,378.3,35.92,226.7
10071,2020,29,Black  ,Female  ,18,644,636.1,65.23,275.2
10072,2020,29,Black  ,Female  ,21,425.4,408.8,38.51,193.35
10073,2020,29,Asian  ,Female  ,18,387.1,516.5,41.06,207.5
10074,2020,29,Black  ,Female  ,16,553.3,592.3,56.97,286
10075,2020,29,Asian  ,Female  ,17,613,569.2,56.31,279.2
10076,2020,29,Black  ,Male  ,16,392.7,466.3,39.46,207.65
10077,2020,29,Black  ,Female  ,16,628.3,609.7,68.02,295.35
10078,2020,29,Asian  ,Female  ,16,387,558.1,47.09,204.45
10079,2020,29,White  ,Female  ,18,711.7,650.6,69.69,328.75
10080,2020,29,Black  ,Female  ,20,434,409.7,36.79,187.35
10081,2020,29,White  ,Female  ,16,602.4,596.4,69.37,258.5
10082,2020,29,White  ,Male  ,16,829.1,583.4,70.9,368.1
10083,2020,29,Asian  ,Female  ,18,426.2,464.9,43.83,242.05
10084,2020,29,Asian  ,Female  ,16,510.9,533.3,48.9,237.65
10085,2020,29,Asian  ,Female  ,19,425.6,393.4,37.93,242.1
10086,2020,29,Black  ,Female  ,16,543,586.6,63.91,255.5
10087,2020,29,Asian  ,Female  ,17,600.8,595.8,59.88,282.4
10088,2020,29,Black  ,Female  ,20,448.2,566.7,52.07,264.5
10089,2020,29,Black  ,Female  ,17,469.6,519.7,60.61,197.45
10090,2020,29,Black  ,Female  ,16,368.7,560.9,52.55,255.95
10091,2020,29,Asian  ,Female  ,16,561,480.3,43.06,246.15
10092,2020,29,Asian  ,Male  ,18,478.4,541.1,53.63,231.95
10093,2020,29,Black  ,Male  ,17,451.9,541.4,59.56,289.35
10094,2020,29,Asian  ,Female  ,16,417.2,589.2,53.21,248
10095,2020,29,Asian  ,Male  ,16,508.2,546.9,61.94,257.35
10096,2020,29,Asian  ,Female  ,16,512.7,597.2,40.17,233.05
10097,2020,29,Black  ,Male  ,24,597.1,573.5,58.25,265.1
10098,2020,29,Asian  ,Female  ,21,768.2,644.1,67.85,337.4
10099,2020,29,Asian  ,Female  ,16,485.3,470.4,42.1,226.4
10100,2020,29,Asian  ,Female  ,18,453,516.2,48.02,248.45
10101,2020,29,Asian  ,Female  ,16,409.7,512.4,54.61,246.2
10102,2020,29,Asian  ,Female  ,16,555.5,517,53.54,262.65
10103,2020,29,Asian  ,Male  ,16,532.7,602.8,68.81,317.05
10104,2020,29,Asian  ,Female  ,16,363.7,430.9,45.66,184.4
10105,2020,29,Asian  ,Male  ,20,574.6,501.4,45.07,231.9
10106,2020,29,Asian  ,Female  ,16,605.3,598.2,57.48,288.6
10107,2020,29,Black  ,Female  ,24,538.8,542.6,51.99,260.65
10108,2020,29,Asian  ,Female  ,18,408.4,576.1,61.09,223.7
10109,2020,29,Black  ,Male  ,19,734,643.4,68.5,281.3
10110,2020,29,HispLatinos  ,Male  ,19,666.3,594.8,62.36,302.1
10111,2020,29,Black  ,Male  ,23,586.9,594.6,50.42,256
10112,2020,29,Black  ,Female  ,17,417.1,542.3,43.44,208.35
10113,2020,29,Asian  ,Male  ,17,642,621.8,60.24,265.55
10114,2020,29,Asian  ,Male  ,19,350.7,525.8,50.1,205.7
10115,2020,29,Asian  ,Female  ,16,608.7,602.8,60.53,283.9
10116,2020,29,Asian  ,Female  ,18,480,469.4,45.07,230.6
10117,2020,29,White  ,Male  ,17,555.3,595.9,49.99,252.65
10118,2020,29,Asian  ,Female  ,20,435.8,458.8,44.89,175.4
10119,2020,29,Black  ,Female  ,19,516.9,544.2,60.44,226
10120,2020,29,HispLatinos  ,Female  ,20,439.9,541.7,40.1,214.55
10121,2020,29,Black  ,Male  ,21,532.9,316.6,42.17,209
10122,2020,29,White  ,Male  ,19,673.7,616.9,63.86,294.85
10123,2020,29,Asian  ,Female  ,21,420.5,474.3,34.01,227.1
10124,2020,29,Asian  ,Female  ,16,416.7,461.5,43.01,217.8
10125,2020,29,Asian  ,Female  ,17,400.7,452.3,44.47,256.05
10126,2020,29,Asian  ,Female  ,21,359.4,606.7,55.39,236.45
10127,2020,29,Black  ,Female  ,16,437.7,454.2,49.83,219.95
10128,2020,29,Asian  ,Male  ,22,582,542.6,59.17,295.75
10129,2020,29,Asian  ,Female  ,16,437.5,405.9,36.72,205.2
10130,2020,29,Asian  ,Male  ,16,485.8,497.8,58.91,294.65
10131,2020,29,Asian  ,Male  ,16,740.5,586.7,70.25,274.95
10132,2020,29,Asian  ,Female  ,16,443.6,439.8,55.09,246.1
10133,2020,29,Asian  ,Female  ,17,509.2,544.6,48.32,259.4
10134,2020,29,White  ,Male  ,18,672.5,607.8,63.92,299.1
10135,2020,29,Asian  ,Female  ,17,443.5,474.1,49.16,209.75
10136,2020,29,Black  ,Female  ,21,446.2,514.9,54.06,224.35
10137,2020,29,Asian  ,Female  ,21,348.4,355.5,37.14,186.55
10138,2020,29,Black  ,Female  ,16,381.6,625.8,54.86,249.45
10139,2020,29,HispLatinos  ,Female  ,16,386.3,538.6,49.23,181.8
10140,2020,29,Black  ,Female  ,22,415.8,503.8,49.42,216.9
10141,2020,29,Asian  ,Male  ,22,568.6,502.2,39.18,180.85
10142,2020,29,Black  ,Female  ,21,447.1,582.6,56.6,226
10143,2020,29,Asian  ,Male  ,16,658.6,591.9,67.61,307.35
10144,2020,29,Asian  ,Male  ,16,451.4,465.7,52.85,224.05
10145,2020,29,Black  ,Female  ,16,442.7,471.7,44.2,180.5
10146,2020,29,Asian  ,Male  ,17,555.6,531.1,51.1,268.45
10147,2020,29,White  ,Female  ,19,451.7,492.1,51.67,247.55
10148,2020,29,Black  ,Male  ,17,501.5,490.1,40.08,235.85
10149,2020,29,Black  ,Female  ,16,371.4,428,36.75,211.9
10150,2020,29,Asian  ,Female  ,23,469.4,526.9,60.92,264.15
10151,2020,29,Asian  ,Male  ,24,549.2,529.1,50.8,238.75
10152,2020,29,Asian  ,Male  ,22,725.6,549.1,52.55,276.45
10153,2020,29,Asian  ,Female  ,19,441.8,567.3,49.39,253.05
10154,2020,29,Asian  ,Female  ,24,396.8,442.1,35.74,197.75
10155,2020,29,Asian  ,Female  ,16,494.8,515.6,48.69,272.1
10156,2020,29,Asian  ,Female  ,17,430,502.6,47.15,223.65
10157,2020,29,Asian  ,Female  ,17,599.9,610.8,51.67,242
10158,2020,29,Asian  ,Female  ,16,679.1,637.4,64.31,276.4
10159,2020,29,Asian  ,Male  ,16,611.7,650.8,65.23,273.7
10160,2020,29,Black  ,Female  ,18,702,620.9,65.4,291.15
10161,2020,29,Asian  ,Female  ,18,377.5,509.5,40.04,221.8
10162,2020,29,Asian  ,Male  ,16,558.6,568.5,59.7,270.05
10163,2020,29,Asian  ,Female  ,16,574.4,601.3,60.67,276.15
10164,2020,29,Black  ,Female  ,16,468.8,517.1,41.68,242.05
10165,2020,29,Black  ,Female  ,19,510.2,419.1,39.51,224
10166,2020,29,Black  ,Female  ,20,364,491,39.7,205.3
10167,2020,29,Black  ,Female  ,17,635.5,554.8,54.66,235.5
10168,2020,29,Black  ,Female  ,16,525.8,492.1,37.78,237.35
10169,2020,29,Black  ,Female  ,18,413.6,465.3,34.51,200.35
10170,2020,29,Asian  ,Male  ,20,622.8,555,42.1,224.65
10171,2020,29,Asian  ,Female  ,18,686.9,626.4,61.63,318.9
10172,2020,29,Asian  ,Female  ,18,457.3,517.1,47.97,211.1
10173,2020,29,Non  ,Female  ,16,476.4,630,64.35,293.25
10174,2020,29,Black  ,Male  ,18,425.9,444.4,44.69,231.8
10175,2020,29,White  ,Female  ,16,726,655.7,67.9,330.4
10176,2020,29,Black  ,Male  ,19,529.6,422.5,44.73,224.75
10177,2020,29,Black  ,Male  ,16,537.8,475.6,45.71,214.75
10178,2020,29,Black  ,Female  ,16,413.7,521.5,45.22,245.4
10179,2020,29,Asian  ,Male  ,17,759.7,531.5,61,287.35
10180,2020,29,Asian  ,Male  ,16,416,541.4,51.89,246.75
10181,2020,29,Asian  ,Male  ,22,510.8,518.3,50.86,232.55
10182,2020,29,White  ,Male  ,17,708.1,628,68.24,305
10183,2020,29,Asian  ,Female  ,22,380.7,583.4,52.94,190.45
10184,2020,29,Black  ,Female  ,19,411.3,529.1,39.28,233.75
10185,2020,29,Black  ,Male  ,19,590.4,587.3,59.19,305.1
10186,2020,29,Black  ,Female  ,21,379.9,525.7,53.64,263.45
10187,2020,29,Black  ,Male  ,16,542.9,608.2,62.53,249.25
10188,2020,29,White  ,Female  ,16,600.1,549.5,64.85,260
10189,2020,29,Asian  ,Male  ,16,528.3,489.6,47.32,225.3
10190,2020,29,Asian  ,Female  ,18,338.6,507.4,42.09,191.75
10191,2020,29,Black  ,Female  ,24,495.9,529.5,40.19,233.5
10192,2020,29,Non  ,Female  ,16,623.4,617.1,64.16,295.75
10193,2020,29,Asian  ,Female  ,20,413.2,428.9,45.5,209.6
10194,2020,29,White  ,Female  ,19,746.8,616.4,76.49,325.05
10195,2020,29,Asian  ,Male  ,16,604.6,628.1,62.74,257.75
10196,2020,29,HispLatinos  ,Male  ,18,560.5,545.1,59.59,285.85
10197,2020,29,White  ,Male  ,19,703.3,566.2,57.37,249.95
10198,2020,29,Asian  ,Male  ,21,352.9,532.5,50.65,242.35
10199,2020,29,Black  ,Female  ,16,404.8,623,64.91,174.7
10200,2020,29,White  ,Female  ,20,654.6,547,60.18,283.8
10201,2020,29,Black  ,Male  ,21,537.7,628,42.32,208.4
10202,2020,29,Black  ,Male  ,16,395.1,351.7,40.11,258.2
10203,2020,29,Black  ,Male  ,16,474.7,531.5,54.61,237.2
10204,2020,29,Black  ,Male  ,19,592.8,557.9,55.8,282.1
10205,2020,29,Asian  ,Female  ,21,455.5,570.6,52,236.05
10206,2020,29,Asian  ,Male  ,16,458.7,488.1,45.62,270.35
10207,2020,29,White  ,Female  ,18,603.7,586.4,67.06,298.85
10208,2020,29,Black  ,Female  ,16,379.6,491.3,47.28,197.4
10209,2020,29,Asian  ,Female  ,18,466.3,554.8,56.14,265.7
10210,2020,29,Asian  ,Male  ,16,639.9,579.9,53.34,267.1
10211,2020,29,Asian  ,Female  ,20,655.8,457.3,35.69,255.15
10212,2020,29,Black  ,Female  ,20,336.9,481.6,39.33,195
10213,2020,29,Asian  ,Male  ,23,826.7,685.5,68.35,351.75
10214,2020,29,White  ,Female  ,23,449.8,482.6,45.06,188.6
10215,2020,29,Asian  ,Female  ,19,477.7,515.9,54.82,241
10216,2020,29,Asian  ,Male  ,20,607,604.9,51.4,306.75
10217,2020,29,Asian  ,Female  ,16,711.8,714.8,74.59,336.85
10218,2020,29,Black  ,Female  ,18,396.9,348.3,39.38,184.8
10219,2020,29,Non  ,Female  ,18,544.4,532.6,48.09,246.15
10220,2020,29,Asian  ,Female  ,18,432.2,537,47.98,228.8
10221,2020,29,White  ,Female  ,17,368.7,470.3,41.17,195.95
10222,2020,29,Asian  ,Female  ,17,486.2,468.6,53.15,245.25
10223,2020,29,Asian  ,Male  ,20,615.9,519.2,38.54,202.15
10224,2020,29,Asian  ,Male  ,17,760.5,631.1,64.82,302.3
10225,2020,29,Asian  ,Female  ,16,477.9,428.6,37.63,220.6
10226,2020,29,HispLatinos  ,Male  ,19,367.1,421.4,41.41,184.85
10227,2020,29,Asian  ,Male  ,18,468.8,427.6,57.12,261.1
10228,2020,29,Asian  ,Female  ,20,558.8,397,38.71,222.2
10229,2020,29,Asian  ,Male  ,16,384.3,409.6,33.16,200.7
10230,2020,29,Asian  ,Female  ,17,433.1,520.8,51.38,247.4
10231,2020,29,Black  ,Female  ,19,443.1,560.4,55.22,261.7
10232,2020,29,Asian  ,Male  ,17,418.3,391.8,47.89,199.25
10233,2020,29,White  ,Male  ,18,574.4,494.6,51.55,195.85
10234,2020,29,Asian  ,Male  ,22,643.4,425.9,57.88,287.15
10235,2020,29,HispLatinos  ,Female  ,18,380.7,482,42.64,205.6
10236,2020,29,Asian  ,Female  ,22,443.9,442.1,48.28,209.75
10237,2020,29,HispLatinos  ,Male  ,17,439,418.8,43.87,206.6
10238,2020,29,Asian  ,Female  ,17,567.8,565.3,58.26,259.15
10239,2020,29,Asian  ,Male  ,16,882.6,653.1,65.82,328.05
10240,2020,29,Black  ,Female  ,16,360.4,455.5,35.36,213.9
10241,2020,29,Black  ,Female  ,19,397.3,533.9,51.85,186.4
10242,2020,29,Black  ,Male  ,23,517.4,470.6,48.27,226.85
10243,2020,29,Asian  ,Female  ,19,378.1,386.4,38.14,229.05
10244,2020,29,Black  ,Female  ,19,374.4,516.1,42.42,220.5
10245,2020,29,Black  ,Female  ,17,450,549.8,61.57,214.7
10246,2020,29,Asian  ,Male  ,23,464.3,418.5,44,290.6
10247,2020,29,Black  ,Female  ,21,427.2,465.7,37.51,180.75
10248,2020,29,Asian  ,Female  ,19,482.6,516.3,48.47,218.65
10249,2020,29,Asian  ,Female  ,22,465.7,519.8,37.21,218.35
10250,2020,29,Black  ,Female  ,16,362.3,525.4,51.32,226.4
10251,2020,29,White  ,Female  ,18,414.9,441.6,48.65,240.9
10252,2020,29,Black  ,Male  ,20,606.6,537,54.18,231.1
10253,2020,29,Black  ,Female  ,16,524.1,598,62.01,248.05
10254,2020,29,White  ,Male  ,18,699.6,617.6,65.71,278.45
10255,2020,29,Asian  ,Male  ,18,349.2,485.5,41.31,201.25
10256,2020,29,Asian  ,Male  ,23,455.3,495.3,37.77,195.45
10257,2020,29,Black  ,Female  ,16,455.9,398.7,35.33,227.2
10258,2020,29,White  ,Female  ,18,608.9,569.5,56.09,310.9
10259,2020,29,Black  ,Female  ,19,406.4,506.1,49.32,251.55
10260,2020,29,Asian  ,Female  ,19,455.4,433.5,49.78,230.1
10261,2020,29,White  ,Male  ,18,608.7,577.6,62.79,278.85
10262,2020,29,Black  ,Male  ,20,379,542.2,42.27,229.65
10263,2020,29,Black  ,Female  ,24,407.4,523.9,45.94,176.35
10264,2020,29,White  ,Female  ,16,364.5,565,60.79,199.45
10265,2020,29,White  ,Male  ,17,629.5,537.4,63.36,315.8
10266,2020,29,Black  ,Male  ,16,448.4,447.4,39.89,243
10267,2020,29,Asian  ,Male  ,19,459.1,538.5,40.49,248.2
10268,2020,29,Black  ,Female  ,23,361.7,552.3,43.38,250.2
10269,2020,29,Asian  ,Female  ,18,479.8,609.4,44.67,190.6
10270,2020,29,Asian  ,Female  ,17,532.2,662.2,62.96,292.7
10271,2020,29,White  ,Male  ,22,548.2,595.6,61.54,284.6
10272,2020,29,Asian  ,Female  ,21,564.4,535.8,43.27,246.4
10273,2020,29,Black  ,Female  ,18,410.7,456,49.57,217.2
10274,2020,29,White  ,Female  ,17,358.6,429.1,40.86,190.8
10275,2020,29,Black  ,Male  ,16,527,454.2,34.19,257.45
10276,2020,29,Black  ,Female  ,21,366.9,466.2,34.64,201
10277,2020,29,Black  ,Male  ,21,335.2,377.6,39.33,177.65
10278,2020,29,Black  ,Female  ,18,477.5,453.6,50.88,199.85
10279,2020,29,Black  ,Female  ,17,406.5,487.1,46.53,196.8
10280,2020,29,Asian  ,Male  ,23,457,391.6,36.15,192.8
10281,2020,29,Black  ,Female  ,17,609.1,590.7,55.97,299.15
10282,2020,29,Black  ,Female  ,18,458.7,432.2,44.31,234.7
10283,2020,29,Asian  ,Female  ,16,443.2,503,41.66,218.55
10284,2020,29,Black  ,Male  ,16,456.3,401.8,46.04,210.45
10285,2020,29,Non  ,Female  ,23,383.8,390.3,36.99,209.7
10286,2020,29,Asian  ,Female  ,19,361.5,376.1,39.81,215
10287,2020,29,Asian  ,Male  ,18,392.8,509.2,36.78,269.7
10288,2020,29,Asian  ,Male  ,17,466.6,538.2,39.62,203.05
10289,2020,29,Asian  ,Female  ,18,352.9,507,46.22,238.95
10290,2020,29,HispLatinos  ,Female  ,18,379.3,452.6,33.7,175.3
10291,2020,29,Black  ,Female  ,16,456.5,605.1,59.31,256.35
10292,2020,29,Asian  ,Male  ,18,535.9,475,54.35,224
10293,2020,29,White  ,Female  ,17,623.3,541.5,58.7,253.85
10294,2020,29,Black  ,Female  ,16,494.7,549.7,56.35,271.45
10295,2020,29,Black  ,Female  ,19,632.5,582,59.57,243.05
10296,2020,29,Black  ,Female  ,21,421.7,496.8,45.13,201.85
10297,2020,29,Asian  ,Female  ,24,396,451.8,42.06,186.4
10298,2020,29,Black  ,Male  ,20,480.8,525,44.27,208.35
10299,2020,29,Black  ,Female  ,21,440.5,482.1,48.71,233.6
10300,2020,29,Black  ,Female  ,23,365.4,468.4,34.24,244
10301,2020,29,Black  ,Male  ,18,401.4,501.5,48.41,224.95
10302,2020,29,Asian  ,Male  ,16,445.5,499.8,37,259.7
10303,2020,29,HispLatinos  ,Male  ,18,483.1,565.5,58.17,256.05
10304,2020,29,Asian  ,Female  ,22,521.9,506.2,42.62,251.25
10305,2020,29,Black  ,Male  ,20,612.3,403.4,37.37,222.2
10306,2020,29,Non  ,Female  ,19,450.7,368.4,56.41,284.1
10307,2020,29,Black  ,Female  ,18,411.6,486.8,41.5,175.55
10308,2020,29,White  ,Female  ,17,617.4,565.8,43.18,223.2
10309,2020,29,Black  ,Male  ,19,552.2,517,54.39,219.3
10310,2020,29,Asian  ,Male  ,20,647.2,578.6,50.71,258.5
10311,2020,29,Asian  ,Male  ,17,539.4,562.8,58.54,300.15
10312,2020,29,White  ,Female  ,19,450.6,540.3,57.3,275.6
10313,2020,29,Asian  ,Male  ,22,641.9,550.4,70.22,313.75
10314,2020,29,Asian  ,Female  ,19,468,491.9,38.87,204.3
10315,2020,29,Asian  ,Female  ,20,595.9,558.6,58.22,272.8
10316,2020,29,Black  ,Male  ,18,405.8,398.6,36.08,202.8
10317,2020,29,Asian  ,Male  ,19,681.1,519.6,48.54,311.7
10318,2020,29,Asian  ,Female  ,19,376.7,443,43.14,230.2
10319,2020,29,Asian  ,Male  ,19,546.5,520.3,57.35,233.4
10320,2020,29,Asian  ,Male  ,22,501,519.7,52.2,210.1
10321,2020,29,Black  ,Female  ,18,468.3,461.2,45.01,190.25
10322,2020,29,Native  ,Male  ,21,335,467.7,47.86,191.3
10323,2020,29,White  ,Male  ,18,441.9,468.5,40.9,180.65
10324,2020,29,Black  ,Female  ,21,340.5,412.5,35.53,214.95
10325,2020,29,Black  ,Female  ,17,573.5,512.4,47.39,185.7
10326,2020,29,Asian  ,Male  ,23,580.2,542.3,49.24,194.55
10327,2020,29,White  ,Female  ,19,402.9,457.5,47.16,205.8
10328,2020,29,White  ,Male  ,18,413.3,569.3,55.36,267.25
10329,2020,29,Asian  ,Male  ,19,620.5,531.3,49.42,188.65
10330,2020,29,Black  ,Female  ,17,600.3,574.8,51.8,247.45
10331,2020,29,Asian  ,Male  ,17,586.1,549.9,40.65,207.25
10332,2020,29,Asian  ,Female  ,19,411.4,473.5,41.48,204.05
10333,2020,29,White  ,Female  ,18,406.4,452.9,37.29,222.25
